Configuration Attributes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
update,ref_var_name,ref_type,ref_category,config_category,name: en,name: fr_CA,description: en,description: fr_CA,variable_name,menu_type,data_type,display_type,set_type,required,hidden,default_value,validation_type,item_level_process,auto_lock,cons_values_display,status,hide_in_trans,additional,start_date,end_date,order_number,is_array_attr,is_array_control_attr,pricing_type,pricing_display_type,is_display_pricing_at_bottom,include_in_total_price,guid,set_variable_name,menu_display_text: en,menu_display_text: fr_CA,menu_item_price: USD,menu_item_price: EUR,menu_item_price: CAD,menu_item_price: GBP,menu_item_price: AUD,menu_item_price: CNY,menu_item_price: DKK,menu_item_price: HKD,menu_item_price: INR,menu_item_price: JPY,menu_item_price: KRW,menu_item_price: PHP,menu_item_price: SGD,menu_item_price: SEK,menu_item_price: TWD,menu_item_price: BRL,menu_variable_name,menu_item_images
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Available Packages and Bundles,,US625.  An attribute that is used to collect If a bundle or package that is being ordered.,,ctlPackageWan,TRUE,Text,Single Select Menu,None,FALSE,FALSE,,None,TRUE,FALSE,Removed,Active,FALSE,image_menu_layout:true~image_menu_value:Above Image~image_menu_cols:1~image_menu_rows:0~image_menu_size_type:Height~image_menu_size:33,,,41,FALSE,FALSE,None,None,FALSE,FALSE,int1centurylink_729445453,,Data Bundles,,,,,,,,,,,,,,,,,,DATA BUNDLES,CTL_Images/databundle.jpg
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,ctlConfigStep,,,,ctlConfigStep,TRUE,Text,Single Select Menu,None,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,42,FALSE,FALSE,None,None,FALSE,FALSE,add58e88-dcfc-430c-909a-7aa7b3ef02ac,,Step1GeneralInformation~Step2ProductInformation~Step2LoopAccess,,,,,,,,,,,,,,,,,,Step1GeneralInformation~Step2ProductInformation~Step2LoopAccess,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Local Access Category,,"<p>Local Access Category describes how the local loop connects to the CenturyLink National Network; </p><p>the three categories are: </p><p><b>CenturyLink Provided Access</b> - CenturyLink orders the local loop from the LEC on behalf of the Customer, </p><p><b>Customer Provided Access</b> - Customer orders the loop directly from the LEC and connect at a CenturyLink designated point, </p><p><b>Cross Connect Access</b> - if the Customer has an executed Collocation or Direct Connect Agreement with CenturyLink, then the Customer can request a cross connect to CenturyLink National Network Services.</p>",,wanLocAccCatArrAtt,TRUE,Text,Single Select Menu,Set,TRUE,FALSE,,None,FALSE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,43,TRUE,FALSE,None,None,FALSE,FALSE,cb78aadd-9242-435a-a588-80721a4f6276,wanLocalAccessArray,CLPA,,,,,,,,,,,,,,,,,,CENTURYLINK,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Local Access Category,,"Local Access Category describes how the local loop connects to the CenturyLink National Network; the three categories are: CenturyLink Provided Access - CenturyLink orders the local loop from the LEC on behalf of the Customer, Customer Provided Access - Customer orders the loop directly from the LEC and connect at a CenturyLink designated point, Cross Connect Access - if the Customer has an executed Collocation or Direct Connect Agreement with CenturyLink, then the Customer can request a cross connect to CenturyLink National Network Services.",,wanLocAccCatDefault,TRUE,Text,Single Select Menu,None,TRUE,FALSE,CENTURYLINK,None,FALSE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,44,FALSE,FALSE,None,None,FALSE,FALSE,69f20bf7-83d7-43ef-a4da-f07111775c38,,CLPA,,,,,,,,,,,,,,,,,,CENTURYLINK,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Local Access Options,,,,llLocalAccessOptionsArrAtt,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,45,TRUE,FALSE,None,None,FALSE,FALSE,806a6dcf-7f8a-438b-b18b-988e76d86fe8,wanLocalAccessArray,Special Access~Special Access CO MP~ELA Premier Alignment~ELA Premier Identical,,,,,,,,,,,,,,,,,,SPECIAL ACCESS~SPECIAL ACCESS CO MP~ELA PREMIER ALIGNMENT~ELA Premier Identical,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Local Access Options,,,,llLocalAccessOptionsDefault,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,46,FALSE,FALSE,None,None,FALSE,FALSE,28a91f86-cbb3-4768-b17b-682a9c9386ee,,Special Access~ELA Basic~ELA Over Sonet~ELA Premier,,,,,,,,,,,,,,,,,,Special Access~ELA Basic~ELA Over Sonet~ELA Premier,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Number of Addresses Selected,,,,wanNumOfAddressesSelectedArrCtlAtt,FALSE,Integer,Text,None,FALSE,TRUE,,Range Check,FALSE,FALSE,Marked,Active,FALSE,maximum:200~minimum:1,,,48,FALSE,TRUE,None,None,FALSE,FALSE,qasavvis_374564443,,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Available Packages and Bundles,,US625.  An attribute that is used to collect If a bundle or package that is being ordered.,,wanPackage,TRUE,Text,Single Select Menu,None,FALSE,FALSE,,None,TRUE,FALSE,Removed,Active,FALSE,image_menu_layout:true~image_menu_value:Above Image~image_menu_cols:1~image_menu_rows:0~image_menu_size_type:Height~image_menu_size:33,,,49,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_374565837,,Data Bundles,,,,,,,,,,,,,,,,,,DATA BUNDLES,CTL_Images/databundle.jpg
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Apply Default,,,,wanApplyDefaultArrAtt,FALSE,Boolean,Boolean Checkbox,None,FALSE,FALSE,false,None,FALSE,FALSE,Marked,Active,FALSE,,,,50,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_446334350,wanLocalAccessArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Apply Default_„__„_,,,,wanPortApplyDefaultArrAtt,FALSE,Boolean,Boolean Checkbox,None,FALSE,FALSE,false,None,FALSE,FALSE,Marked,Active,FALSE,,,,51,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_446334409,wanIQProductLineArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Apply Default_„Û,,,,wanPortaddonApplyDefaultArrAtt,FALSE,Boolean,Boolean Checkbox,None,FALSE,FALSE,false,None,FALSE,FALSE,Marked,Active,FALSE,,,,52,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_446334463,wanPortAddOnsArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Apply Default_„ ,,,,wanBundleApplyDefaultArrAtt,FALSE,Boolean,Boolean Checkbox,None,FALSE,FALSE,false,None,FALSE,FALSE,Marked,Active,FALSE,,,,53,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_446334635,dbnDataBundleArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Apply Default_„—,,,,wanCSApplyDefaultArrAtt,FALSE,Boolean,Boolean Checkbox,None,FALSE,FALSE,false,None,FALSE,FALSE,Marked,Active,FALSE,,,,54,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_446334813,wanComplimentaryServicesArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Apply Default_„_,,,,wanLocAddonApplyDefaultArrAtt,FALSE,Boolean,Boolean Checkbox,None,FALSE,FALSE,false,None,FALSE,FALSE,Marked,Active,FALSE,,,,55,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_446335272,localLoopAddonsArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Apply Default,,,,iqpFinExchApplyDefaultArrAtt,FALSE,Boolean,Boolean Checkbox,None,FALSE,FALSE,false,None,FALSE,FALSE,Marked,Active,FALSE,,,,56,TRUE,FALSE,None,None,FALSE,FALSE,269e059e-c590-4b48-90f0-e88b6b71f95a,iqpFinancialExchangeArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Select All,,,,wanLoopSelectAll,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,57,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_446335966,,Select~Deselect,,,,,,,,,,,,,,,,,,Select~Deselect,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Select All,,,,wanBundleSelectAll,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,58,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_446335526,,Select~Deselect,,,,,,,,,,,,,,,,,,Select~Deselect,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Select All,,,,wanPortSelectAll,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,59,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_446336137,,Select~Deselect,,,,,,,,,,,,,,,,,,Select~Deselect,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Select All,,,,wanAddonSelectAll,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,60,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_446336358,,Select~Deselect,,,,,,,,,,,,,,,,,,Select~Deselect,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Select All,,,,wanCSSelectAll,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,61,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_446336378,,Select~Deselect,,,,,,,,,,,,,,,,,,Select~Deselect,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Select All,,,,wanLocAddonSelectAll,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,62,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_446336386,,Select~Deselect,,,,,,,,,,,,,,,,,,Select~Deselect,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Select All,,,,iqpFinExchSelectAll,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,63,FALSE,FALSE,None,None,FALSE,FALSE,803a96a9-fba5-4cee-80e6-e23c60901943,,Select~Deselect,,,,,,,,,,,,,,,,,,Select~Deselect,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Bundle,,,,dbnDataBundleArrAtt,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,64,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565844,dbnDataBundleArray,Standard~Pro~Select~Comprehensive,,,,,,,,,,,,,,,,,,STANDARD~PRO~SELECT~COMPREHENSIVE,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Bundle,,,,dbnDataBundleDefault,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,65,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_374565856,,Select~Pro~Standard~Comprehensive,,,,,,,,,,,,,,,,,,SELECT~PRO~STANDARD~COMPREHENSIVE,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Equipment,,,,dbnEquipmentArrAtt,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,66,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565912,dbnDataBundleArray,Cisco~Adtran,,,,,,,,,,,,,,,,,,CISCO~ADTRAN,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Equipment,,,,dbnEquipmentDefault,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,67,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_374565921,,Adtran~Cisco,,,,,,,,,,,,,,,,,,ADTRAN~CISCO,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Term,,,,dbnTermArrAtt,TRUE,Integer,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,,,,68,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565864,dbnDataBundleArray,24~36,,,,,,,,,,,,,,,,,,24~36,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Term,,,,dbnTermDefault,TRUE,Integer,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,,,,69,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_374565873,,24~36,,,,,,,,,,,,,,,,,,24~36,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Maintenance,,"<p>A customer&rsquo;s location must qualify for 24x7 on-site maintenance support which is primarily based on geography. </p><p>Please verify that your customer&rsquo;s location qualifies prior to selling 24x7 on-site maintenance.<br /></p><p><b>For Cisco 24x7 On-site Maintenance (Zip-to-Zone Tool):</b>
 The customer must be in Zone 1 or Zone 2 in order to qualify for CenturyLink&trade; IQ Data Bundle Cisco 24x7 on-site maintenance.
Please NOTE: mileage constraints may limit Cisco&rsquo;s ability to meet the 4-hour response target in Zone 2.</p><p><b>
For Adtran 24x7 On-site Maintenance:</b> Please send an e-mail to acesCenturyLink@adtran.com
with the following information:</p><p><b>
Subject:</b> OC 24x7 On-site Location Check
</p><p><b>Body:</b> Complete address and telephone number of customer location You will receive an e-mail response indicating that your customer location qualifies or does not qualify for Adtran 24x7 on-site maintenance. Multiple locations can be verified in one e-mail.
</p><p><b>NOTE:</b> 24x7 is not available with WAN Optimization.</p>",,dbnMaintenanceArrAtt,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,70,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565878,dbnDataBundleArray,24X7~8X5 NBD,,,,,,,,,,,,,,,,,,24X7~8X5 NBD,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Maintenance,,,,dbnMaintenanceDefault,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,71,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_374565888,,8X5 NBD~24X7,,,,,,,,,,,,,,,,,,8X5 NBD~24X7,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Implementation,,,,dbnImplementationDefault,TRUE,Text,Single Select Menu,None,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,72,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_374565902,,CENTURYLINK - QPNP-COMPLEX-CISCO; Q-MGD--PLUG-N-PLAY COMPLEX INSTALL FOR CISCO~CENTURYLINK - QPNP-COMPLEX-ADTRAN; Q-MGD--PLUG-N-PLAY COMPLEX SERVICE FOR ADTRAN,,,,,,,,,,,,,,,,,,CENTURYLINK - QPNP-COMPLEX-CISCO; Q-MGD--PLUG-N-PLAY COMPLEX INSTALL FOR CISCO~CENTURYLINK - QPNP-COMPLEX-ADTRAN; Q-MGD--PLUG-N-PLAY COMPLEX SERVICE FOR ADTRAN,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Implementation,,,,dbnImplementationArrAtt,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,73,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565892,dbnImplementationArrAtt,CENTURYLINK - QPNP-COMPLEX-CISCO; Q-MGD--PLUG-N-PLAY COMPLEX INSTALL FOR CISCO~CENTURYLINK - QPNP-COMPLEX-ADTRAN; Q-MGD--PLUG-N-PLAY COMPLEX SERVICE FOR ADTRAN,,,,,,,,,,,,,,,,,,CENTURYLINK - QPNP-COMPLEX-CISCO; Q-MGD--PLUG-N-PLAY COMPLEX INSTALL FOR CISCO~CENTURYLINK - QPNP-COMPLEX-ADTRAN; Q-MGD--PLUG-N-PLAY COMPLEX SERVICE FOR ADTRAN,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Availability Call 1 (AccessProtocol) Constraints,,US559: Hidden attribute that stores the delimited string from the ESL call. Constrains local access type based on with Local Access Category-based availability,,llAvailabilityCall1ConstraintsArrAtt,FALSE,Text,Text Area,None,FALSE,TRUE,en:~fr_CA:,None,FALSE,FALSE,Marked,Active,FALSE,text_area_cols:20~text_area_rows:5,,,76,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565926,wanLocalAccessArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,CLLI,,"Attribute to be converted to HTML via logical transform.
Used to select NAN-POP CLLIs (dropdown) as well as CO-MP CLLIs (free input).",,llCLLIHTMLArrAtt,FALSE,Text,Text Area,None,FALSE,TRUE,en:~fr_CA:,None,FALSE,FALSE,Marked,Active,FALSE,text_area_cols:20~text_area_rows:5,,,79,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565976,wanLocalAccessArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,CLLI Selected,,,,llCLLITargetArrAtt,FALSE,Text,Text,None,FALSE,TRUE,en:~fr_CA:,None,FALSE,FALSE,Marked,Active,FALSE,,,,80,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565982,wanLocalAccessArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Availability Call 2 (AccessSpeed) Constraints,,US559: Hidden attribute that stores the delimited string from the ESL call. Constrains local access speed based on with Local Access Category and LAType-based availability,,llAvailabilityCall2ConstraintsArrAtt,FALSE,Text,Text Area,None,FALSE,TRUE,en:~fr_CA:,None,FALSE,FALSE,Marked,Active,FALSE,text_area_cols:20~text_area_rows:5,,,81,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565938,wanLocalAccessArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Local Access Speed,,Local Access Speed would be the requested network speed of the local loop,,wanCircuitSpdArrAtt,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,82,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565211,wanLocalAccessArray,DS-0~DS-1~2XDS-1~3XDS-1~4XDS-1~5XDS-1~6XDS-1~7XDS-1~8XDS-1~DS-3~OC-3~OC-12~OC-48~OC-192~1 Mbps~1.544 Mbps~2 Mbps~3 Mbps~4 Mbps~4.5 Mbps~5 Mbps~6 Mbps~7 Mbps~8 Mbps~9 Mbps~10 Mbps~20 Mbps~30 Mbps~40 Mbps~50 Mbps~60 Mbps~70 Mbps~80 Mbps~90 Mbps~100 Mbps~150 Mbps~200 Mbps~250 Mbps~300 Mbps~400 Mbps~450 Mbps~500 Mbps~600 Mbps~700 Mbps~800 Mbps~900 Mbps~1 Gbps~10 Gbps~1 GbE~2.5G (OC-48)~10 GIG E~10G (OC192)~10GbE LAN-PHY~10GbE WAN-PHY~OTU-1~OTU-2~OTU-3~1G Fibre Channel~2G Fibre Channel~4G Fiber Channel~10G Fibre Channel~40G (OC-768)~ERROR,,,,,,,,,,,,,,,,,,DS-0~DS-1~2XDS-1~3XDS-1~4XDS-1~5XDS-1~6XDS-1~7XDS-1~8XDS-1~DS-3~OC-3~OC-12~OC-48~OC-192~1~1.544~2~3~4~4.5~5~6~7~8~9~10~20~30~40~50~60~70~80~90~100~150~200~250~300~400~450~500~600~700~800~900~1000~10000~1 GBE~2.5G (OC-48)~10 GIG E~10G(OC192)~10GbE LAN-PHY~10GbE WAN-PHY~OTU-1~OTU-2~OTU-3~1G Fibre Channel~2G Fibre Channel~4G Fiber Channel~10G Fibre Channel~40G (OC-768)~ERROR,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Local Access Speed,,,,wanCircuitSpdDefault,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,83,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_374565359,,1 Mbps~1544 Kbps~2 Mbps~3 Mbps~4 Mbps~5 Mbps~6 Mbps~7 Mbps~8 Mbps~9 Mbps~10 Mbps~20 Mbps~30 Mbps~40 Mbps~50 Mbps~56 Mbps~60 Mbps~64 Mbps~70 Mbps~80 Mbps~90 Mbps~100 Mbps~128 Mbps~150 Mbps~200 Mbps~250 Mbps~256 Mbps~300 Mbps~384 Mbps~400 Mbps~500 Mbps~512 Mbps~600 Mbps~700 Mbps~768 Mbps~800 Mbps~900 Mbps~1 Gbps~10 Gbps~DS-1~2XDS-1~3XDS-1~4XDS-1~5XDS-1~6XDS-1~7XDS-1~8XDS-1~DS-3~OC-3~OC-12~OC-48~OC-192~1 GBE~10 GBE (LAN-PHY)~10 GBE (WAN-PHY)~10 GIG E~10G (OC-192),,,,,,,,,,,,,,,,,,1~1.544~2~3~4~5~6~7~8~9~10~20~30~40~50~56~60~64~70~80~90~100~128~150~200~250~256~300~384~400~500~512~600~700~768~800~900~1000~10000~DS-1~2XDS-1~3XDS-1~4XDS-1~5XDS-1~6XDS-1~7XDS-1~8XDS-1~DS-3~OC-3~OC-12~OC-48~OC-192~1 GBE~10 GBE(LAN-PHY)~10 GBE(WAN-PHY)~10 GIG E~10G(OC192),
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Device Port Type,,,,wanDevicePortTypeArrAtt,TRUE,Text,Single Select Menu,None,FALSE,FALSE,,None,TRUE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,84,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_716638947,wanLocalAccessArray,Electrical~1G Optical~1000 BaseT~10G,,,,,,,,,,,,,,,,,,Electrical~1G Optical~1000BaseT~10G,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Device Port Type,,,,wandevicePortTypeDefault,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,85,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_716639059,,Electrical~1G Optical~1000BaseT~10G,,,,,,,,,,,,,,,,,,Electrical~1G Optical~1000BaseT~10G,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Ethernet Handoff,,,,wanElacpHdnoffArrAtt,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,TRUE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,86,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565174,wanLocalAccessArray,FastE~GIG E,,,,,,,,,,,,,,,,,,FAST E~GIG E,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Ethernet Handoff,,,,wanElacpHandoffDefault,TRUE,Text,Single Select Menu,Set,FALSE,FALSE,,None,FALSE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,87,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_374565327,,FastE~GIG E,,,,,,,,,,,,,,,,,,FAST E~GIG E,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Availability Call 5 (ESOWF),,,,llAvailabilityCall5ESOWFArrAtt,FALSE,Text,Text Area,None,FALSE,FALSE,en:~fr_CA:,None,FALSE,FALSE,Marked,Active,FALSE,text_area_cols:20~text_area_rows:5,,,88,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_716638975,wanLocalAccessArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Build Out Option,,,,wanBuildOutOptionArrAtt,FALSE,Text,Text Area,None,FALSE,FALSE,en:~fr_CA:,None,FALSE,FALSE,Marked,Active,FALSE,text_area_cols:20~text_area_rows:5,,,89,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_716638957,wanLocalAccessArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Manual Clli,,,,wanManualClliArrAtt,FALSE,Text,Text,None,FALSE,FALSE,en:~fr_CA:,None,FALSE,FALSE,Marked,Active,FALSE,,,,90,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_716638981,wanLocalAccessArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,EQ CLLI Selected,,,,llEQCLLITargetArrAtt,FALSE,Text,Text,None,FALSE,TRUE,en:~fr_CA:,None,FALSE,FALSE,Marked,Active,FALSE,,,,91,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_716638954,wanLocalAccessArray,,,,,,,,,,,,,,,,,,,,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Ethernet Type,,,,wanElaAccTypDefault,TRUE,Text,Single Select Menu,None,FALSE,TRUE,,None,FALSE,FALSE,Marked,Active,FALSE,image_menu_layout:false,,,92,FALSE,FALSE,None,None,FALSE,FALSE,qasavvis_374565317,,EVA~Over Sonet~Native~Premier,,,,,,,,,,,,,,,,,,EVA~SONET~NATIVE~PREMIER,
add,allEquipment:familyCenturyLink,Product Family,1,Configurable Attributes,Ethernet Type,,,,wanElaAccTypArrAtt,TRUE,Text,Single Select Menu,Set,FALSE,TRUE,,None,TRUE,FALSE,Removed,Active,FALSE,image_menu_layout:false,,,93,TRUE,FALSE,None,None,FALSE,FALSE,qasavvis_374565161,wanLocalAccessArray,EVA~Over Sonet~Native~Premium,,,,,,,,,,,,,,,,,,EVA~SONET~NATIVE~PREMIUM,
